Pax_key,Bag_Cnt,Bag_Wt_Msr,Unit_Qual_Cd,Wt_Knw_Ind,Pool_Ind
W_Fri_BR_3304_200599AA00096253,4,91,K,WK,YP 
W_Fri_BR_3304_200599E000003FEB,0,0,*,*,YP 
W_Fri_BR_3304_20059A1D000DE3C1,2,41,K,WK,NP 
W_Fri_BR_3304_20059A4A0001A2F3,1,23,K,WK,NP 
W_Fri_BR_3304_20059A5700017791,6,100,K,WK,YP 
W_Fri_BR_3304_20059A580002BE6E,2,41,K,WK,NP 
W_Fri_BR_3304_2005A9F40005DDB6,2,38,K,WK,NP 
W_Fri_BR_3304_2005A9FE000A9F9B,2,29,K,WK,NP 
W_Fri_BR_3304_2005AA0C000257D6,1,20,K,WK,NP 
W_Fri_BR_3304_2005AA1800037684,0,0,*,*,YP 
W_Fri_BR_3304_2005AA3B0002859F,0,0,*,*,YP 
W_Fri_BR_3304_2005AA4500008BC0,2,29,K,WK,NP 
W_Fri_BR_3304_2005AA510001F973,2,43,K,WK,NP 
W_Fri_BR_3304_2005BA270000F17C,4,69,K,WK,YP 
W_Fri_BR_3304_2005BA2E00031BA3,0,0,*,*,YP 
W_Fri_BR_3304_2005BA43000819DE,3,46,K,WK,NP 
W_Fri_BR_3304_2005C9D5000359AF,4,68,K,WK,YP 
W_Fri_BR_3304_2005CA26000295AC,0,0,*,*,YP 
W_Fri_BR_3304_2005CA2B000175CC,2,43,K,WK,NP 
W_Fri_BR_3304_2005CA36000796F6,2,43,K,WK,NP 
W_Fri_BR_3304_2005CA3B00013638,1,11,K,WK,NP 
W_Fri_BR_3304_2005CA4700018952,2,34,K,WK,NP 
W_Fri_BR_3304_2005CA490000BFA6,1,6,K,WK,NP 
W_Fri_BR_3304_2005CA5500019A85,0,0,*,*,YP 
W_Fri_BR_3304_2005DA25000113DF,1,14,K,WK,NP 
W_Fri_BR_3304_2005DA2E00015B9A,3,58,K,WK,YP 
W_Fri_BR_3304_2005DA4500003FA9,0,0,*,*,YP 
W_Fri_BR_3304_2005E9A400044A39,2,36,K,WK,NP 
W_Fri_BR_3304_2005EA0E0008DD32,1,12,K,WK,NP 
W_Fri_BR_3304_2005EA12000104EF,3,70,K,WK,NP 
W_Fri_BR_3304_2005EA2200070036,2,38,K,WK,NP 
W_Fri_BR_3304_2005EA370007C212,2,35,K,WK,NP 
W_Fri_BR_3304_2005EA4D00067CA6,5,84,K,WK,YP 
W_Fri_BR_3304_2005EA57000075D1,2,46,K,WK,NP 
W_Fri_BR_3304_2005EA5900037725,2,28,K,WK,NP 
W_Fri_BR_3304_2005F9DB000B642F,1,20,K,WK,NP 
W_Fri_BR_3304_2005FA0F0006DEAF,0,0,*,*,YP 
W_Fri_BR_3304_2005FA2200024643,3,36,K,WK,NP 
W_Fri_BR_3304_2005FA250005A464,1,12,K,WK,NP 
W_Fri_BR_3304_2005FA2E0007AEE6,1,20,K,WK,NP 
W_Fri_BR_3304_2005FA53000A9B99,2,31,K,WK,NP 
W_Fri_BR_3304_200609EA0006C65E,1,20,K,WK,NP 
W_Fri_BR_3304_20060A0C00085598,2,28,K,WK,NP 
W_Fri_BR_3304_20060A3800030024,1,20,K,WK,NP 
W_Fri_BR_3304_20060A43000748F3,2,46,K,WK,NP 
W_Fri_BR_3304_20060A540000BAE4,2,30,K,WK,NP 
W_Fri_BR_3304_20060A560008AC22,1,17,K,WK,NP 
W_Fri_BR_3304_20061A03000258D2,2,21,K,WK,NP 
W_Fri_BR_3304_20061A100000BBBD,2,64,K,WK,NP 
W_Fri_BR_3304_20061A290000C7B7,0,0,*,*,YP 
W_Fri_BR_3304_20061A4B00040C96,1,9,K,WK,NP 
W_Fri_BR_3304_20061A520000B09C,2,45,K,WK,NP 
W_Fri_BR_3304_20061A5300001305,2,59,K,WK,NP 
W_Fri_BR_3304_20062A0E0000C2EA,2,44,K,WK,NP 
W_Fri_BR_3304_20062A380000FA9C,2,16,K,WK,NP 
W_Fri_BR_3304_20062A3F00008A50,2,30,K,WK,NP 
W_Fri_BR_3304_20062A46000107FE,2,44,K,WK,NP 
W_Fri_BR_3304_20062A5300022B44,0,0,*,*,YP 
W_Fri_BR_3304_20062A530002EE13,1,20,K,WK,NP 
W_Fri_BR_3304_20062A5A0002E6AC,2,40,K,WK,NP 
W_Fri_BR_3304_2022298F000304C5,2,20,K,WK,NP 
W_Fri_BR_3304_2022299D00088AA1,3,39,K,WK,NP 
W_Fri_BR_3304_203209950002D1F4,1,16,K,WK,NP 
W_Fri_BR_3304_2032099B00036DBC,2,35,K,WK,NP 
W_Fri_BR_3304_2032099C00080E24,1,20,K,WK,NP 
W_Fri_BR_3304_204038890005E86D,11,205,K,WK,YP 
W_Fri_BR_3304_2040391B00030B98,2,39,K,WK,NP 
W_Fri_BR_3304_2040392A0000E550,2,46,K,WK,NP 
W_Fri_BR_3304_2040397B0009D9E2,1,12,K,WK,NP 
W_Fri_BR_3304_2040397F00039547,0,0,*,*,YP 
W_Fri_BR_3304_2040398000031DA0,3,49,K,WK,NP 
W_Fri_BR_3304_204039A2000019F6,0,0,*,*,YP 
W_Fri_BR_3304_204048F20008E737,1,10,K,WK,NP 
W_Fri_BR_3304_204049640008282E,1,17,K,WK,NP 
W_Fri_BR_3304_2040496B000456B6,1,5,K,WK,NP 
W_Fri_BR_3304_20404995000AD71A,2,44,K,WK,NP 
W_Fri_BR_3304_2040499E0002EA9A,2,41,K,WK,NP 
W_Fri_BR_3304_204049A10000A688,0,0,*,*,YP 
W_Fri_BR_3304_204358CB000570F9,2,28,K,WK,NP 
W_Fri_BR_3304_204358CE0002F2A6,1,23,K,WK,NP 
W_Fri_BR_3304_2043595000013080,2,13,K,WK,NP 
W_Fri_BR_3304_2043596D0000779D,1,26,K,WK,NP 
W_Fri_BR_3304_2043597A0003CDE5,1,20,K,WK,NP 
W_Fri_BR_3304_20435990000684D8,2,35,K,WK,NP 
W_Fri_BR_3304_2043599100020900,3,50,K,WK,NP 
W_Fri_BR_3304_20435993000ABED2,2,46,K,WK,NP 
W_Fri_BR_3304_204359940001BDBE,4,50,K,WK,YP 
W_Fri_BR_3304_2043599500008A56,2,41,K,WK,NP 
W_Fri_BR_3304_2043599A0000B8E3,2,21,K,WK,NP 
W_Fri_BR_3304_2050495E000124C4,0,0,*,*,YP 
W_Fri_BR_3304_2050496300028577,1,16,K,WK,NP 
W_Fri_BR_3304_2050496A000105D6,0,0,*,*,YP 
W_Fri_BR_3304_205049720006AE80,0,0,*,*,YP 
W_Fri_BR_3304_2050497F0002E82D,3,87,K,WK,NP 
W_Fri_BR_3304_2050499400041129,2,46,K,WK,YP 
W_Fri_BR_3304_20504995000128D7,0,0,*,*,YP 
W_Fri_BR_3304_2050499D00096F46,1,14,K,WK,NP 
W_Fri_BR_3304_206049320009A662,1,13,K,WK,NP 
W_Fri_BR_3304_2060493C00088BF4,6,111,K,WK,YP 
W_Fri_BR_3304_2060493E0000F9BB,2,28,K,WK,NP 
W_Fri_BR_3304_20604959000160FA,0,0,*,*,YP 
W_Fri_BR_3304_2060498A00064201,0,0,*,*,YP 
W_Fri_BR_3304_20604993000055BB,10,166,K,WK,YP 
W_Fri_BR_3304_2063292500090B66,1,12,K,WK,NP 
W_Fri_BR_3304_2063294300056DFB,0,0,*,*,YP 
W_Fri_BR_3304_206329700001C513,2,43,K,WK,NP 
W_Fri_BR_3304_206329740001DFB4,1,25,K,WK,NP 
W_Fri_BR_3304_206329790002588A,8,141,K,WK,YP 
W_Fri_BR_3304_2063299600007DB8,2,19,K,WK,NP 
W_Fri_BR_3304_300349120000A4CF,2,38,K,WK,NP 
W_Fri_BR_3304_30037A12000086F0,10,197,K,WK,YP 
W_Fri_BR_3304_3003A91000003DB2,2,29,K,WK,YP 
W_Fri_BR_3304_3003B9CC000091ED,1,28,K,WK,NP 
W_Fri_BR_3304_3003B9CC0000B0DF,0,0,*,*,YP 
W_Fri_BR_3304_3003C98400004F9B,2,38,K,WK,NP 
W_Fri_BR_3304_3003E90E00002A4B,2,27,K,WK,NP 
W_Fri_BR_3304_3003E90E0000327C,2,46,K,WK,NP 
W_Fri_BR_3304_3003E90F000005E4,0,0,*,*,YP 
W_Fri_BR_3304_3003E91400000388,3,62,K,WK,YP 
W_Fri_BR_3304_3003E91500002620,0,0,*,*,YP 
W_Fri_BR_3304_3003E91500002CB6,2,41,K,WK,NP 
W_Fri_BR_3304_3003E91500003577,2,25,K,WK,NP 
W_Fri_BR_3304_3003F917000037B6,1,25,K,WK,NP 
W_Fri_BR_3304_3004090F00003E68,8,46,K,WK,YP 
W_Fri_BR_3304_30040918000018A1,1,5,K,WK,NP 
W_Fri_BR_3304_3004197A000004FE,1,23,K,WK,NP 
W_Fri_BR_3304_30041993000048C9,0,0,*,*,YP 
W_Fri_BR_3304_300419CC00005ABB,1,16,K,WK,NP 
W_Fri_BR_3304_3004291300001640,0,0,*,*,YP 
W_Fri_BR_3304_30042914000003AA,3,56,K,WK,YP 
W_Fri_BR_3304_300429AE00002B10,2,32,K,WK,NP 
W_Fri_BR_3304_300429CC0000604D,2,31,K,WK,NP 
W_Fri_BR_3304_3004390A0000008A,1,20,K,WK,NP 
W_Fri_BR_3304_30044A280000041E,2,22,K,WK,NP 
W_Fri_BR_3304_30044A3000002FEB,0,0,*,*,YP 
W_Fri_BR_3304_3004592C00005A1B,1,21,K,WK,NP 
W_Fri_BR_3304_3004595800001C04,2,40,K,WK,NP 
W_Fri_BR_3304_3004696200001AE9,1,22,K,WK,NP 
W_Fri_BR_3304_30048A2000008800,2,26,K,WK,NP 
W_Fri_BR_3304_3004999800000EDC,5,67,K,WK,YP 
W_Fri_BR_3304_300499D300002854,0,0,*,*,YP 
W_Fri_BR_3304_30049A3500008E56,0,0,*,*,YP 
W_Fri_BR_3304_30068A2700003897,3,83,K,WK,NP 
W_Fri_BR_3304_3006AA1F00000886,2,34,K,WK,NP 
W_Fri_BR_3309_10ACB200002EC011,0,0,*,*,YP 
W_Fri_BR_3309_10ACB200003236BC,2,40,K,WK,NP 
W_Fri_BR_3309_10ACB20000323B28,4,92,K,WK,YP 
W_Fri_BR_3309_10ACB200003244B2,0,0,*,*,YP 
W_Fri_BR_3309_10ACB20000325021,1,15,K,WK,NP 
W_Fri_BR_3309_200198FC00054A51,1,12,K,WK,NP 
W_Fri_BR_3309_2001990E0000143B,4,76,K,WK,YP 
W_Fri_BR_3309_2001992300094429,0,0,*,*,YP 
W_Fri_BR_3309_2001993300047345,4,61,K,WK,YP 
W_Fri_BR_3309_2001996D00069ED2,2,46,K,WK,NP 
W_Fri_BR_3309_2001997E000B0130,1,20,K,WK,NP 
W_Fri_BR_3309_2001997F000ACDDE,2,34,K,WK,NP 
W_Fri_BR_3309_200199810006D3AB,2,45,K,WK,NP 
W_Fri_BR_3309_2001998D000922A8,1,11,K,WK,NP 
W_Fri_BR_3309_2001998F0006A430,1,13,K,WK,NP 
W_Fri_BR_3309_2001999500013C5E,2,40,K,WK,YP 
W_Fri_BR_3309_2002098C00010DD1,1,20,K,WK,NP 
W_Fri_BR_3309_200209900006F90A,1,18,K,WK,NP 
W_Fri_BR_3309_200209A2000117E9,7,149,K,WK,YP 
W_Fri_BR_3309_200218C300087304,2,38,K,WK,NP 
W_Fri_BR_3309_200218D000059632,5,75,K,WK,YP 
W_Fri_BR_3309_2002193E00011A3E,0,0,*,*,YP 
W_Fri_BR_3309_200219790002063C,4,92,K,WK,YP 
W_Fri_BR_3309_2002198200035B4E,0,0,*,*,YP 
W_Fri_BR_3309_2002198D0008C07B,0,0,*,*,YP 
W_Fri_BR_3309_2002199A0002B764,1,26,K,WK,NP 
W_Fri_BR_3309_2002199E0000D539,1,15,K,WK,NP 
W_Fri_BR_3309_200219A10003FDD7,4,110,K,WK,NP 
W_Fri_BR_3309_200228D60005225D,1,20,K,WK,NP 
W_Fri_BR_3309_200229560001B28F,1,22,K,WK,NP 
W_Fri_BR_3309_2002296C00048DFF,4,92,K,WK,YP 
W_Fri_BR_3309_2002296E00013B39,1,20,K,WK,NP 
W_Fri_BR_3309_2002297700026E82,0,0,*,*,YP 
W_Fri_BR_3309_2002298D0002D47F,1,20,K,WK,NP 
W_Fri_BR_3309_20022993000AB578,1,20,K,WK,NP 
W_Fri_BR_3309_2002299400011F0C,0,0,*,*,YP 
W_Fri_BR_3309_2002299500036D7C,2,25,K,WK,YP 
W_Fri_BR_3309_2002299A0000C30D,0,0,*,*,YP 
W_Fri_BR_3309_2002299C0006FFD6,2,45,K,WK,NP 
W_Fri_BR_3309_20023939000A20D1,0,0,*,*,YP 
W_Fri_BR_3309_2002394600008589,0,0,*,*,YP 
W_Fri_BR_3309_20023972000435A7,1,22,K,WK,NP 
W_Fri_BR_3309_2002398A00013917,1,21,K,WK,NP 
W_Fri_BR_3309_2002399D0002013B,1,20,K,WK,NP 
W_Fri_BR_3309_200239A000064172,2,42,K,WK,NP 
W_Fri_BR_3309_200249160008773B,0,0,*,*,YP 
W_Fri_BR_3309_2002492A00006F4B,1,20,K,WK,NP 
W_Fri_BR_3309_2002495F0002F6BD,0,0,*,*,YP 
W_Fri_BR_3309_200249650001EAF2,2,38,K,WK,NP 
W_Fri_BR_3309_2002497700011F86,4,52,K,WK,YP 
W_Fri_BR_3309_2002497F00025BD9,3,55,K,WK,YP 
W_Fri_BR_3309_2002499500078822,0,0,*,*,YP 
W_Fri_BR_3309_200249960003BFBA,2,35,K,WK,NP 
W_Fri_BR_3309_2002588C000243BE,1,17,K,WK,NP 
W_Fri_BR_3309_2002595B00040D78,0,0,*,*,YP 
W_Fri_BR_3309_200259850001053B,0,0,*,*,YP 
W_Fri_BR_3309_2002598E0001A4FB,2,26,K,WK,NP 
W_Fri_BR_3309_2002599400015024,1,21,K,WK,NP 
W_Fri_BR_3309_20025995000B7AFD,2,55,K,WK,NP 
W_Fri_BR_3309_2002599E000055AC,6,99,K,WK,YP 
W_Fri_BR_3309_2002599F00029213,3,40,K,WK,NP 
W_Fri_BR_3309_200259A20003588C,0,0,*,*,YP 
W_Fri_BR_3309_200268B70001222D,6,130,K,WK,YP 
W_Fri_BR_3309_2002693500009B14,0,0,*,*,YP 
W_Fri_BR_3309_200269730008C205,4,88,K,WK,YP 
W_Fri_BR_3309_200269820004B632,3,58,K,WK,NP 
W_Fri_BR_3309_2002699400004E7A,0,0,*,*,YP 
W_Fri_BR_3309_200269950002E51E,2,45,K,WK,NP 
W_Fri_BR_3309_2002793F00095337,0,0,*,*,YP 
W_Fri_BR_3309_2002794A0001E3FC,0,0,*,*,YP 
W_Fri_BR_3309_2002795E000780A0,0,0,*,*,YP 
W_Fri_BR_3309_2002796B00016387,1,12,K,WK,NP 
W_Fri_BR_3309_2002796D00031CC6,1,23,K,WK,NP 
W_Fri_BR_3309_200279910001DAC8,0,0,*,*,YP 
W_Fri_BR_3309_2002799300003F51,0,0,*,*,YP 
W_Fri_BR_3309_200279970008A732,1,17,K,WK,NP 
W_Fri_BR_3309_20028929000BA001,0,0,*,*,YP 
W_Fri_BR_3309_2002893A0001D7D3,2,45,K,WK,NP 
W_Fri_BR_3309_200289690000B846,2,33,K,WK,NP 
W_Fri_BR_3309_2002897900002F1B,2,40,K,WK,NP 
W_Fri_BR_3309_2002897F00062C7C,0,0,*,*,YP 
W_Fri_BR_3309_200289880003ADE0,1,18,K,WK,NP 
W_Fri_BR_3309_2002898E00027308,0,0,*,*,YP 
W_Fri_BR_3309_2002898F000266EA,1,20,K,WK,NP 
W_Fri_BR_3309_200289900000492A,0,0,*,*,YP 
W_Fri_BR_3309_2002899D000008A8,8,111,K,WK,NP 
W_Fri_BR_3309_2002993A000A915B,1,24,K,WK,NP 
W_Fri_BR_3309_2002998000024FD8,0,0,*,*,YP 
W_Fri_BR_3309_200299820003B468,4,128,K,WK,YP 
W_Fri_BR_3309_2002999300020589,2,24,K,WK,NP 
W_Fri_BR_3309_200299A000013A3F,1,15,K,WK,NP 
W_Fri_BR_3309_2003093A000864B5,0,0,*,*,YP 
W_Fri_BR_3309_2003094A0004087D,1,20,K,WK,NP 
W_Fri_BR_3309_200309870008BCF3,1,12,K,WK,NP 
W_Fri_BR_3309_2003098800065EDC,0,0,*,*,YP 
W_Fri_BR_3309_200309950000D0AE,1,20,K,WK,NP 
W_Fri_BR_3309_200309A200023AE8,2,62,K,WK,NP 
W_Fri_BR_3309_200509D300000851,1,19,K,WK,NP 
W_Fri_BR_3309_20050A0C000B5AB1,0,0,*,*,YP 
W_Fri_BR_3309_20050A3000010923,1,21,K,WK,NP 
W_Fri_BR_3309_200519E600054F51,1,23,K,WK,NP 
W_Fri_BR_3309_20051A0700041795,2,18,K,WK,NP 
W_Fri_BR_3309_20051A2100008986,2,30,K,WK,NP 
W_Fri_BR_3309_20051A2C00053CB5,0,0,*,*,YP 
W_Fri_BR_3309_20051A3F0002E98B,0,0,*,*,YP 
W_Fri_BR_3309_200529BC0000D812,2,40,K,WK,NP 
W_Fri_BR_3309_200529C500073B73,1,20,K,WK,NP 
W_Fri_BR_3309_20052A1A00023A26,2,28,K,WK,NP 
W_Fri_BR_3309_20052A210009E8F7,2,34,K,WK,YP 
W_Fri_BR_3309_20052A2E000314ED,4,82,K,WK,YP 
W_Fri_BR_3309_20052A43000074DE,1,20,K,WK,NP 
W_Fri_BR_3309_20052A440007936F,0,0,*,*,YP 
W_Fri_BR_3309_20052A4500037AA3,4,90,K,WK,YP 
W_Fri_BR_3309_20052A4600050ED8,2,40,K,WK,NP 
W_Fri_BR_3309_20052A47000404AA,6,118,K,WK,NP 
W_Fri_BR_3309_200539FF0009F50D,1,12,K,WK,NP 
W_Fri_BR_3309_20053A03000283D0,1,18,K,WK,NP 
W_Fri_BR_3309_20053A120002DC4F,0,0,*,*,YP 
W_Fri_BR_3309_20053A130001233A,6,117,K,WK,YP 
W_Fri_BR_3309_20053A1C000117F7,1,11,K,WK,NP 
W_Fri_BR_3309_20053A340002911B,1,22,K,WK,NP 
W_Fri_BR_3309_20053A4100053CCE,0,0,*,*,YP 
W_Fri_BR_3309_20053A4D0006988E,1,18,K,WK,NP 
W_Fri_BR_3309_20053A5300030713,2,46,K,WK,NP 
W_Fri_BR_3309_20053A5A00063533,0,0,*,*,YP 
W_Fri_BR_3309_200549A80001A804,1,20,K,WK,NP 
W_Fri_BR_3309_20054A0800070534,1,20,K,WK,NP 
W_Fri_BR_3309_20054A3D0000CDC7,1,20,K,WK,NP 
W_Fri_BR_3309_20054A5100025F81,0,0,*,*,YP 
W_Fri_BR_3309_20054A530006082B,4,86,K,WK,YP 
W_Fri_BR_3309_20054A5700008FB5,6,130,K,WK,YP 
W_Fri_BR_3309_200559D50000F34D,2,40,K,WK,NP 
W_Fri_BR_3309_200559E50006BE5F,0,0,*,*,YP 
W_Fri_BR_3309_20055A19000214B6,4,89,K,WK,YP 
W_Fri_BR_3309_20055A1C000C6DBB,1,22,K,WK,NP 
W_Fri_BR_3309_20055A36000354B1,0,0,*,*,YP 
W_Fri_BR_3309_20055A4A00013010,1,27,K,WK,NP 
W_Fri_BR_3309_20055A4A0001A060,1,17,K,WK,NP 
W_Fri_BR_3309_200569F600013E5C,5,103,K,WK,YP 
W_Fri_BR_3309_20056A3600009DAF,0,0,*,*,YP 
W_Fri_BR_3309_20056A4100012A67,3,40,K,WK,YP 
W_Fri_BR_3309_20056A46000104A8,1,20,K,WK,NP 
W_Fri_BR_3309_20056A5800011F35,1,13,K,WK,NP 
W_Fri_BR_3309_200589D00005CBF1,0,0,*,*,YP 
W_Fri_BR_3309_20058A3D000109DD,0,0,*,*,YP 
W_Fri_BR_3309_20058A55000694ED,0,0,*,*,YP 
W_Fri_BR_3309_20058A57000326BC,1,20,K,WK,NP 
W_Fri_BR_3309_200599C50000784A,2,25,K,WK,NP 
W_Fri_BR_3309_200599FD000158F0,2,34,K,WK,NP 
W_Fri_BR_3309_20059A140002E33E,4,93,K,WK,NP 
W_Fri_BR_3309_20059A290005A1C6,1,20,K,WK,NP 
W_Fri_BR_3309_20059A5A00099CF1,6,129,K,WK,YP 
W_Fri_BR_3309_2005A9A400030F40,1,20,K,WK,NP 
W_Fri_BR_3309_2005A9A50002885D,2,39,K,WK,YP 
W_Fri_BR_3309_2005A9A500036EE2,1,20,K,WK,NP 
W_Fri_BR_3309_2005A9F0000483E2,0,0,*,*,YP 
W_Fri_BR_3309_2005AA070006B2F9,4,51,K,WK,YP 
W_Fri_BR_3309_2005AA36000A2232,0,0,*,*,YP 
W_Fri_BR_3309_2005AA4700002697,2,48,K,WK,YP 
W_Fri_BR_3309_2005AA49000001A9,2,31,K,WK,NP 
W_Fri_BR_3309_2005BA02000097AF,4,83,K,WK,YP 
W_Fri_BR_3309_2005BA080007B04C,4,92,K,WK,YP 
W_Fri_BR_3309_2005BA28000010F8,0,0,*,*,YP 
W_Fri_BR_3309_2005BA470001E7E1,1,30,K,WK,NP 
W_Fri_BR_3309_2005C9A300069B78,2,36,K,WK,YP 
W_Fri_BR_3309_2005C9E3000A9CCD,0,0,*,*,YP 
W_Fri_BR_3309_2005CA1F000170FD,0,0,*,*,YP 
W_Fri_BR_3309_2005CA2800080633,0,0,*,*,YP 
W_Fri_BR_3309_2005CA4000012506,1,11,K,WK,NP 
W_Fri_BR_3309_2005CA5100020DB7,4,108,K,WK,NP 
W_Fri_BR_3309_2005CA530002539A,11,191,K,WK,YP 
W_Fri_BR_3309_2005D9C80007EB58,1,20,K,WK,NP 
W_Fri_BR_3309_2005DA12000A74F5,2,42,K,WK,NP 
W_Fri_BR_3309_2005DA200007FC4D,2,35,K,WK,NP 
W_Fri_BR_3309_2005DA4600069AA6,1,15,K,WK,NP 
W_Fri_BR_3309_2005DA4D00002327,0,0,*,*,YP 
W_Fri_BR_3309_2005DA510000BB58,2,51,K,WK,NP 
W_Fri_BR_3309_2005DA560001227F,2,41,K,WK,NP 
W_Fri_BR_3309_2005DA590001F1B3,2,43,K,WK,NP 
W_Fri_BR_3309_2005DA5B000836F6,2,28,K,WK,NP 
W_Fri_BR_3309_2005E9A300051C5D,1,13,K,WK,NP 
W_Fri_BR_3309_2005E9FC000A209F,2,35,K,WK,NP 
W_Fri_BR_3309_2005EA12000A2F84,0,0,*,*,YP 
W_Fri_BR_3309_2005EA1500037DE1,4,92,K,WK,YP 
W_Fri_BR_3309_2005EA2C00050A61,0,0,*,*,YP 
W_Fri_BR_3309_2005FA000007B4F4,0,0,*,*,YP 
W_Fri_BR_3309_2005FA4E00034D5E,1,21,K,WK,NP 
W_Fri_BR_3309_2005FA5100011FA8,2,45,K,WK,NP 
W_Fri_BR_3309_2005FA530000AF38,0,0,*,*,YP 
W_Fri_BR_3309_200609D100010971,6,120,K,WK,YP 
W_Fri_BR_3309_200609F600063DA0,3,65,K,WK,YP 
W_Fri_BR_3309_20060A5400005FA5,2,55,K,WK,NP 
W_Fri_BR_3309_20060A5A00019F9D,2,32,K,WK,NP 
W_Fri_BR_3309_20061A330005CD3B,2,34,K,WK,NP 
W_Fri_BR_3309_20061A360001E1E1,2,30,K,WK,NP 
W_Fri_BR_3309_20061A360009855E,1,14,K,WK,NP 
W_Fri_BR_3309_20061A370003EFFC,6,80,K,WK,YP 
W_Fri_BR_3309_20061A4E0000C33D,4,65,K,WK,YP 
W_Fri_BR_3309_20061A5400004167,0,0,*,*,YP 
W_Fri_BR_3309_20061A550005843F,1,12,K,WK,NP 
W_Fri_BR_3309_20061A570000D717,0,0,*,*,YP 
W_Fri_BR_3309_20062A0A000A3414,1,17,K,WK,NP 
W_Fri_BR_3309_20062A0C000A2F7D,1,17,K,WK,NP 
W_Fri_BR_3309_20062A1A0002CC50,1,24,K,WK,NP 
W_Fri_BR_3309_20062A2200084836,0,0,*,*,YP 
W_Fri_BR_3309_20062A540003A1A0,1,15,K,WK,NP 
W_Fri_BR_3309_202229900000E236,2,24,K,WK,NP 
W_Fri_BR_3309_20222994000041B3,0,0,*,*,YP 
W_Fri_BR_3309_20222994000087E6,0,0,*,*,YP 
W_Fri_BR_3309_202229A000060C1A,0,0,*,*,YP 
W_Fri_BR_3309_2032099800006168,1,20,K,WK,NP 
W_Fri_BR_3309_204039580002FA7F,2,46,K,WK,NP 
W_Fri_BR_3309_20403971000127C6,2,46,K,WK,NP 
W_Fri_BR_3309_204039930005F38F,2,45,K,WK,NP 
W_Fri_BR_3309_20403995000967F7,1,20,K,WK,NP 
W_Fri_BR_3309_2040399A0008F2D3,0,0,*,*,YP 
W_Fri_BR_3309_2040399E0002C007,3,30,K,WK,NP 
W_Fri_BR_3309_2040492000008BE4,1,22,K,WK,NP 
W_Fri_BR_3309_204049A100023C2F,2,24,K,WK,NP 
W_Fri_BR_3309_2043591500027285,1,15,K,WK,NP 
W_Fri_BR_3309_2043591F000013A2,3,77,K,WK,NP 
W_Fri_BR_3309_20435980000B686E,0,0,*,*,YP 
W_Fri_BR_3309_2043598600052316,0,0,*,*,YP 
W_Fri_BR_3309_204359870002D513,0,0,*,*,YP 
W_Fri_BR_3309_2043599B0008C6B2,3,69,K,WK,YP 
W_Fri_BR_3309_205048AA0004EB4C,1,16,K,WK,NP 
W_Fri_BR_3309_2050490000082154,1,17,K,WK,NP 
W_Fri_BR_3309_20504918000822D3,2,30,K,WK,YP 
W_Fri_BR_3309_205049200004C3B4,0,0,*,*,YP 
W_Fri_BR_3309_20504958000119C3,2,25,K,WK,NP 
W_Fri_BR_3309_205049610001A622,2,40,K,WK,NP 
W_Fri_BR_3309_2050496900006F7E,0,0,*,*,YP 
W_Fri_BR_3309_2050497B0002DEF0,0,0,*,*,YP 
W_Fri_BR_3309_2050498E00025663,2,40,K,WK,NP 
W_Fri_BR_3309_20504993000287C5,0,0,*,*,YP 
W_Fri_BR_3309_20504995000B8628,0,0,*,*,YP 
W_Fri_BR_3309_206048CF0003F906,2,44,K,WK,NP 
W_Fri_BR_3309_2060491C0001A91D,4,77,K,WK,YP 
W_Fri_BR_3309_20604949000365F7,1,23,K,WK,NP 
W_Fri_BR_3309_2060497E00013003,2,42,K,WK,NP 
W_Fri_BR_3309_2060498600041755,0,0,*,*,YP 
W_Fri_BR_3309_206049A3000256F2,3,74,K,WK,NP 
W_Fri_BR_3309_2063290F0007BA33,5,89,K,WK,YP 
W_Fri_BR_3309_2063295400027484,1,20,K,WK,NP 
W_Fri_BR_3309_206329790009F1E0,0,0,*,*,YP 
W_Fri_BR_3309_2063298500015008,2,33,K,WK,YP 
W_Fri_BR_3309_2063298A00015C10,1,8,K,WK,NP 
W_Fri_BR_3309_206329920005620D,2,21,K,WK,NP 
W_Fri_BR_3309_3003292F000020E0,1,17,K,WK,NP 
W_Fri_BR_3309_300329EB00003925,2,22,K,WK,NP 
W_Fri_BR_3309_3003391700002CAD,0,0,*,*,YP 
W_Fri_BR_3309_30033917000052DB,2,40,K,WK,NP 
W_Fri_BR_3309_300349120000253B,4,118,K,WK,YP 
W_Fri_BR_3309_3003491200006D4B,2,46,K,WK,NP 
W_Fri_BR_3309_300349120000DCDF,3,43,K,WK,YP 
W_Fri_BR_3309_3003491200011560,4,88,K,WK,YP 
W_Fri_BR_3309_3003491200011566,1,16,K,WK,NP 
W_Fri_BR_3309_3003693800001B66,2,40,K,WK,NP 
W_Fri_BR_3309_30039A1200008186,4,69,K,WK,YP 
W_Fri_BR_3309_3003B91300001E63,1,10,K,WK,NP 
W_Fri_BR_3309_3003B91300001E74,1,9,K,WK,NP 
W_Fri_BR_3309_3003B9B20000A5A3,4,90,K,WK,YP 
W_Fri_BR_3309_3003DA47000000F3,1,18,K,WK,NP 
W_Fri_BR_3309_3003E90E0000329F,4,69,K,WK,YP 
W_Fri_BR_3309_3003E90E00005015,4,51,K,WK,YP 
W_Fri_BR_3309_3003E90F00000C86,3,38,K,WK,YP 
