Tvl_Seq,Seg_Id,OD_Grp_Id,Ori_Region_Desc,Dest_Region_Desc,Dep_Region_Desc,Arr_Region_Desc
107240301,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107240301,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107240339,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107244154,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107258048,34,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
107258515,2,2,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
107262656,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
107265730,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107275101,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107276559,17,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107276559,16,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
107277047,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
107282446,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107282446,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107283823,3,2,EUROPE,HKG/MFM,EUROPE,HKG/MFM
107287855,10,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107293900,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107298621,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107302045,4,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107306290,6,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107307486,3,2,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
107309795,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107314139,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107316010,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107317942,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107318367,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107322398,3,2,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
107325285,3,2,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
107331326,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107334258,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107334262,3,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107335402,3,2,EUROPE,HKG/MFM,EUROPE,HKG/MFM
107342401,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
107343782,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107345003,3,2,EUROPE,HKG/MFM,EUROPE,HKG/MFM
107356421,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107357173,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107361289,4,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107361289,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107361292,5,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107361292,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107381518,6,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107382034,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
107385387,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107387549,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107388326,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107389138,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107390909,3,2,EUROPE,HKG/MFM,EUROPE,HKG/MFM
107392655,3,2,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
107394783,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107398520,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107398644,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107408095,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107408547,4,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107408626,3,2,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
107409566,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107410028,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107410036,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107410614,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107410994,11,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107411530,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107413433,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107418764,5,2,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107421684,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107426095,21,3,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107427881,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107429666,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107430474,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107433601,4,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107433601,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107434255,4,3,JAPAN/KOREA,EUROPE,JAPAN/KOREA,EUROPE
107435277,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107436474,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107445925,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107445925,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107446523,12,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107451130,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107451215,6,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107458077,6,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107458267,4,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107458869,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107458869,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107461858,2,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
107461858,1,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
107461984,4,3,JAPAN/KOREA,EUROPE,JAPAN/KOREA,EUROPE
107476907,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107482694,3,3,CHINA,N. AMERICA,CHINA,N. AMERICA
107483485,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107483485,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107493065,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107494919,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107500178,28,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107502968,5,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107508534,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107509958,2,2,TAIWAN,EUROPE,TAIWAN,EUROPE
107514479,3,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107515514,3,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107527011,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107531073,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107531088,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107532489,5,3,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107536008,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107539299,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107548216,3,2,EUROPE,HKG/MFM,EUROPE,HKG/MFM
107549736,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107549757,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107556420,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107563544,4,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107565537,4,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107570101,3,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
107571062,8,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107571062,7,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107574163,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107574866,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107575430,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107577043,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107577043,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107579206,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107582594,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107586052,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107586292,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107588056,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
107592117,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107595759,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107595958,18,3,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
107596436,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107596471,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107597097,3,2,EUROPE,HKG/MFM,EUROPE,HKG/MFM
107597575,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107601640,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107604203,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107605099,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107606199,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107606668,4,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107606904,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107607946,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107608273,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107608691,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107610303,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
107613885,3,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107615576,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107615987,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107616489,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107616629,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107616791,7,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107619530,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
107619530,3,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
107620050,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107622247,3,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107625745,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107628930,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107632003,3,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107632624,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107636804,3,2,EUROPE,S. W. PACIFIC,EUROPE,S. W. PACIFIC
107637825,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107640374,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107641446,4,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107642240,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107647218,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107649255,3,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107665099,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107666455,5,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107666475,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107666933,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107676556,11,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107676791,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107677769,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107678216,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107679409,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107682001,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107692379,17,2,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
107704440,3,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107706183,4,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
107711923,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
107720677,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107726529,7,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
107729861,9,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107734060,23,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107738967,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107738998,22,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107739004,1,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
107739004,2,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
107739218,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107739734,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107739776,13,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107741387,3,2,EUROPE,HKG/MFM,EUROPE,HKG/MFM
107748181,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
107748181,2,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
107751583,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107755170,4,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107755833,1,1,EUROPE,TAIWAN,EUROPE,TAIWAN
107757999,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107765121,6,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107774977,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107775201,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107776226,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107776227,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107777966,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
107779530,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107789917,7,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107789917,8,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107790176,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107794975,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107797305,1,1,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107800913,3,2,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
107806958,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107808851,15,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
107809709,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107814261,4,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
107821702,5,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107823298,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107833835,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107836677,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107850024,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107859193,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107864882,6,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107865067,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107874782,8,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107878229,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107879371,9,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107882012,7,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107884923,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107889832,7,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107890570,14,4,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107891935,3,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107901072,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107910196,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107910214,11,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107910266,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107913422,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
107916428,3,2,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
107918711,11,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107925462,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
107935946,8,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
107938536,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107939568,4,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107941733,9,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107942088,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107943218,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107943730,25,2,EUROPE,TAIWAN,EUROPE,TAIWAN
107954566,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107960010,1,1,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107963051,10,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
107967427,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107967427,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
107967675,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107971016,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
107976054,1,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
107977632,4,2,EUROPE,JAPAN/KOREA,EUROPE,JAPAN/KOREA
107978286,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107978904,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
107979260,11,2,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
107985018,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
107990418,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
107993636,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
108000618,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
108001823,3,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
108004767,5,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
108013779,3,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
108019508,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
108020704,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
108021766,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108022497,15,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
108029139,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
108029870,3,2,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
108033614,3,2,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
108042786,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
108053733,5,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108055202,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108058109,3,2,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
108061229,3,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
108068142,3,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
108070341,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108071565,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
108073885,4,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
108073885,5,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
108076037,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
108076844,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
108081872,3,2,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
108086566,1,1,CHINA,TAIWAN,CHINA,TAIWAN
108089517,3,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
108092917,1,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
108093022,14,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108093022,13,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108107502,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108107502,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108128998,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
108129055,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
108129841,3,2,EUROPE,TAIWAN,EUROPE,TAIWAN
108135605,3,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
108136876,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
108137557,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
108138360,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
108142562,16,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108145777,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
108153001,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108153222,16,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108153222,15,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108158165,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
108160809,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108160809,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108166242,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108166242,5,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108168292,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108168292,5,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108169201,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108169531,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108171927,4,3,CHINA,N. AMERICA,CHINA,N. AMERICA
108171927,2,2,TAIWAN,CHINA,TAIWAN,CHINA
108173496,3,2,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
108177379,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
108182387,4,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
108185537,11,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108185794,2,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
108185794,1,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
108189629,4,2,S. E. ASIA,EUROPE,S. E. ASIA,EUROPE
108189629,3,2,S. E. ASIA,EUROPE,S. E. ASIA,EUROPE
108190369,5,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
108192250,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
108194369,9,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108195580,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108201428,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
108202057,2,2,CHINA,N. AMERICA,TAIWAN,N. AMERICA
108203534,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
108206493,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108221277,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
108227703,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
108229470,7,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
108237226,4,2,CHINA,TAIWAN,CHINA,TAIWAN
108256721,4,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
108262863,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
108265128,5,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108265128,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108265185,16,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108265699,6,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108267037,5,3,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
108269861,18,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108271032,10,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108276515,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108280804,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
108282826,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
108284640,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
108285391,8,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
108287079,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
108288568,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
108289036,6,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108290536,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
108293060,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
108293952,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
108294612,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
108296682,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
108297427,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
