TC_Area_Cd,TC_Area_Desc,Region_Cd,Region_Desc,Cntry_Cd,Cntry_3_Ltr_Cd,Cntry_Desc,Cty_Cd,Cty_Desc,Apt_Cd,Apt_Desc
1,TC1    ,CAR,CARIBBEAN,PR,PRI,PUERTO RICO,NRR,ROOSEVELT ROADS,NRR,ROOSEVELT ROADS               
1,TC1    ,CAR,CARIBBEAN,PR,PRI,PUERTO RICO,PSE,PONCE,PSE,MERCEDITA AIRPORT             
1,TC1    ,CAR,CARIBBEAN,PR,PRI,PUERTO RICO,SJU,SAN JUAN,SJU,LUIS MUNOZ MARIN INT'L AIRPORT
1,TC1    ,CAR,CARIBBEAN,PR,PRI,PUERTO RICO,SJU,SAN JUAN,SIG,ISLA GRANDE                   
1,TC1    ,CAR,CARIBBEAN,PR,PRI,PUERTO RICO,VQS,VIEQUES,VQS,VIEQUES                       
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,AAJ,AWARADAM,AAJ,AWARADAM                      
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,ABN,ALBINA,ABN,ALBINA                        
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,AGI,WAGENINGEN,AGI,WAGENINGEN                    
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,BTO,BOTOPASIE,BTO,BOTOPASIE                     
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,DOE,DJOEMOE,DOE,DJOEMOE                       
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,DRJ,DRIETABBETJE,DRJ,DRIETABBETJE                  
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,ICK,NIEUW NICKERIE,ICK,NIEUW NICKERIE                
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,KCB,KASIKASIMA,KCB,KASIKASIMA                    
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,LDO,LADOUANIE,LDO,LADOUANIE                     
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,MOJ,MOENGO,MOJ,MOENGO                        
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,OEM,PALOEMEU,OEM,PALOEMEU                      
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,PBM,PARAMARIBO,ORG,ZORGEN HOOP                   
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,PBM,PARAMARIBO,PBM,PARAMARIBO                    
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,SMZ,STOELMANSEILAND,SMZ,STOELMANSEILAND               
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,TOT,TOTNESS,TOT,TOTNESS                       
1,TC1    ,CAR,CARIBBEAN,SR,SUR,SURINAME,WSO,WASHABO,WSO,WASHABO                       
1,TC1    ,CAR,CARIBBEAN,TC,TCA,TURKS AND CAICOS ISLANDS,GDT,GRAND TURK ISLAND,GDT,GRAND TURK ISLAND             
1,TC1    ,CAR,CARIBBEAN,TC,TCA,TURKS AND CAICOS ISLANDS,MDS,MIDDLE CAICOS ISL,MDS,MIDDLE CAICOS ISL             
1,TC1    ,CAR,CARIBBEAN,TC,TCA,TURKS AND CAICOS ISLANDS,NCA,NORTH CAICOS,NCA,NORTH CAICOS                  
1,TC1    ,CAR,CARIBBEAN,TC,TCA,TURKS AND CAICOS ISLANDS,PIC,PINE CAY,PIC,PINE CAY                      
1,TC1    ,CAR,CARIBBEAN,TC,TCA,TURKS AND CAICOS ISLANDS,PLS,PROVIDENCIALES,PLS,PROVIDENCIALE                 
1,TC1    ,CAR,CARIBBEAN,TC,TCA,TURKS AND CAICOS ISLANDS,SLX,SALT CAY,SLX,SALT CAY                      
1,TC1    ,CAR,CARIBBEAN,TC,TCA,TURKS AND CAICOS ISLANDS,XSC,SOUTH CAICOS,XSC,SOUTH CAICOS                  
1,TC1    ,CAR,CARIBBEAN,TT,TTO,TRINIDAD AND TOBAGO,POS,PORT OF SPAIN,POS,PORT OF SPAIN                 
1,TC1    ,CAR,CARIBBEAN,TT,TTO,TRINIDAD AND TOBAGO,TAB,TOBAGO,TAB,TOBAGO                        
1,TC1    ,CAR,CARIBBEAN,VC,VCT,ST. VINCENT AND THE GRENADINES,BQU,PORT ELIZABETH,BQU,PORT ELIZABETH                
1,TC1    ,CAR,CARIBBEAN,VC,VCT,ST. VINCENT AND THE GRENADINES,CIW,CANOUAN ISLAND,CIW,CANOUAN ISLAND                
1,TC1    ,CAR,CARIBBEAN,VC,VCT,ST. VINCENT AND THE GRENADINES,CRU,CARRIACOU,CRU,CARRIACOU                     
1,TC1    ,CAR,CARIBBEAN,VC,VCT,ST. VINCENT AND THE GRENADINES,MQS,MUSTIQUE ISLAND,MQS,MUSTIQUE ISLAND               
1,TC1    ,CAR,CARIBBEAN,VC,VCT,ST. VINCENT AND THE GRENADINES,SVD,ST VINCENT,SVD,ST VINCENT                    
1,TC1    ,CAR,CARIBBEAN,VC,VCT,ST. VINCENT AND THE GRENADINES,UNI,UNION ISLAND,UNI,UNION ISLAND                  
1,TC1    ,CAR,CARIBBEAN,VG,VGB,"VIRGIN ISLANDS, (BRITISH)",EIS,TORTOLA,EIS,BEEF ISLAND                   
1,TC1    ,CAR,CARIBBEAN,VG,VGB,"VIRGIN ISLANDS, (BRITISH)",EIS,TORTOLA,RAD,ROADTOWN                      
1,TC1    ,CAR,CARIBBEAN,VG,VGB,"VIRGIN ISLANDS, (BRITISH)",EIS,TORTOLA,TOV,TORTOLA WEST SPB              
1,TC1    ,CAR,CARIBBEAN,VG,VGB,"VIRGIN ISLANDS, (BRITISH)",NGD,ANEGADA,NGD,ANEGADA                       
1,TC1    ,CAR,CARIBBEAN,VG,VGB,"VIRGIN ISLANDS, (BRITISH)",NSX,NORTH SOUND,NSX,NORTH SOUND                   
1,TC1    ,CAR,CARIBBEAN,VG,VGB,"VIRGIN ISLANDS, (BRITISH)",VIJ,VIRGIN GORDA,VIJ,VIRGIN GORDA                  
1,TC1    ,CAR,CARIBBEAN,VI,VIR,"VIRGIN ISLANDS, (US)",SHT,SHEPPARTON,SHT,SHEPPARTON                    
1,TC1    ,CAR,CARIBBEAN,VI,VIR,"VIRGIN ISLANDS, (US)",SJF,ST JOHN ISLAND,SJF,CRUZ BAY SPB                  
1,TC1    ,CAR,CARIBBEAN,VI,VIR,"VIRGIN ISLANDS, (US)",STT,ST THOMAS ISLAND,SPB,SEA PLANE BASE                
1,TC1    ,CAR,CARIBBEAN,VI,VIR,"VIRGIN ISLANDS, (US)",STT,ST THOMAS ISLAND,STT,CYRIL E. KING AIRPORT         
1,TC1    ,CAR,CARIBBEAN,VI,VIR,"VIRGIN ISLANDS, (US)",STX,ST CROIX ISLAND,STX,CHRISTIANSTED AIRPORT         
1,TC1    ,CAR,CARIBBEAN,VI,VIR,"VIRGIN ISLANDS, (US)",STX,ST CROIX ISLAND,SSB,SEA PLANE BASE                
1,TC1    ,N.A,N. AMERICA,C0,*,CONTINENTIAL AIRLINES INC. ( F,C00,HOUSTON,C00,HOUSTON                       
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,AKV,AKULIVIK,AKV,AKULIVIK                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,CFQ,CRESTON,CFQ,CRESTON                       
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,CJH,CHILKO LAKE,CJH,CHILKO LAKE                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,DGF,DOUGLAS LAKE,DGF,DOUGLAS LAKE                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,DUQ,DUNCAN/QUA,DUQ,DUNCAN                        
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,ILF,ILFORD,ILF,ILFORD                        
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,KES,KELSEY,KES,KELSEY                        
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,KEW,KEEWAYWIN,KEW,KEEWAYWIN                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,KIF,KINGFISHER LAKE,KIF,KINGFISHER LAKE               
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,KJB,KIMSQUIT,KJB,KIMSQUIT                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,KNV,KNIGHT INLET,KNV,KNIGHT INLET                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,KNY,KINOOSAO,KNY,KINOOSAO                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,LAK,AKLAVIK,LAK,AKLAVIC                       
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,LRQ,LAURIE RIVER,LRQ,LAURIE RIVER                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,MSA,MUSKRAT DAM,MSA,MUSKRAT DAM                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,PIW,PIKWITONEI,PIW,PIKWITONEI                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,SSQ,LA SRRRE,SSQ,LA SARRE                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,SUR,SUMMER BEAVER,SUR,SUMMER BEAVER                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,SYF,SILVA BAY,SYF,SILVA BAY                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,TNS,TUNGSTEN,TNS,TUNGSTEN                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,TUX,TUMBLER RIDGE,TUX,TUMBLER RIDGE                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,VBS,SUMMER BEAVER,VBS,SUMMER BEAVER                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,VDV,BLOODVEIN,VDV,BLOODVEIN                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,WEB,WEBIQUE,WEB,WEBIQUE                       
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,WNN,WUNNUMMIN LAKE,WNN,WUNNUMMIN LAKE                
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,WPL,POWELL LAKE,WPL,POWELL LAKE                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XBB,XAPURI,XBB,XAPURI                        
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XBE,BEARSKIN LAKE,XBE,BEARSKIN LAKE                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XBR,BROCKVILLE,XBR,BROCKVILLE                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XBW,KILLINEQ,XBW,KILLINEQ                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XCA,CAMPBELLTON,XCA,CAMPBELLTON                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XCL,CLUFF LAKE,XCL,CLUFF LAKE                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XCM,CHATHAM,XCM,CHATHAM                       
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XDM,DRUMMONDVILLE,XDM,DRUMMONDVILLE                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XFC,FREDERICTON,XFC,FREDERICTON                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XFD,STRATFORD,XFD,STRATFORD                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XFY,SANTE FOY,XFY,SANTE FOY                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XGL,GRANVILLE LAKE,XGL,GRANVILLE LAKE                
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XGR,KANGIQSULUJJUAQ,XGR,KANGIQSULUJJUAQ               
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XKO,KEMANO,XKO,KEMANO                        
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XKS,KASABONIKA,XKS,KASABONIKA                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XLB,LAC BROCHET,XLB,LAC BROCHET                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XLJ,QUEBEC STATION,XLJ,QUEBEC STATION                
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XLK,LEVIS,XLK,LEVIS                         
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XLM,SAINT LAMBERT,XLM,SAINT LAMBERT                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XLP,MATAPEDIA,XLP,MATAPEDIA                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XLQ,GUILDWOOD,XLQ,GUILDWOOD                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XLV,NIAGARA FALLS,XLV,NIAGARA FALLS                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XLY,ALDERSHOT,XLY,ALDERSHOT                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XLZ,TRURO,XLZ,TRURO                         
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XOK,OAKVILLE,XOK,OAKVILLE                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XPK,PUKATAWAGAN,XPK,PUKATAWAGAN                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XPN,BRAMPTON,XPN,BRAMPTON AIRPORT              
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XPP,POPLAR RIVER,XPP,POPLAR RIVER                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XQU,QUALICUM,XQU,QUALICUM                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XRR,ROSS RIVER,XRR,ROSS RIVER                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XSI,SOUTH INDIAN LAKE,XSI,SOUTH INDIAN LAKE             
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,XTL,TADOULE LAKE,XTL,TADOULE LAKE                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAA,ANAHIM LAKE,YAA,ANAHIM LAKE                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAB,ARCTIC BAY,YAB,ARCTIC BAY                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAC,CAT LAKE,YAC,CAT LAKE                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAF,ASBESTOS HILL,YAF,ASBESTOS HILL                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAG,FT FRANCES,YAG,FORT FRANCES                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAH,LAGRANDE FOUR,YAH,LAGRANDE FOUR                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAJ,LYALL,YAJ,LYALL                         
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAL,ALERT BAY,YAL,ALBERT BAY                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAM,SAULT STE MARIE,YAM,SAULT ST. MARIE               
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAQ,MAPLE BAY,YAQ,MAPLE BAY                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAR,LAGRANDE THREE,YAR,LAGRANDE THREE                
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAT,ATTAWAPISKAT,YAT,ATTAWAPISKAT                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAU,KATTINIQ DL,YAU,KATTINIQ DL                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAV,MINER S BAY,YAV,MINER S BAY                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAX,ANGLING LAKE,YAX,ANGLING LAKE                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAY,ST ANTHONY,YAY,ST ANTHONEY                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAZ,TOFINO,YTP,SEAPLANE BASE                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YAZ,TOFINO,YAZ,TOFINO                        
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBA,BANFF,YBA,BANFF                         
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBC,BAIE COMEAU,YBC,BAIE COMEAU                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBD,NEW WESTMINGSTER,YBD,NEW WESTMINGSTER              
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBE,URANIUM CITY,YBE,URANIUM CITY                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBF,BAMFIELD,YBF,BAMFIELD                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBG,BAGOTVILLE,YBG,BAGOTVILLE.QU.CA              
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBI,BLACK TICKLE,YBI,BLACK TICKLE                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBJ,BAIE JOHAN BEETZ,YBJ,BAIE JOHAN BEETZ              
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBK,BAKER LAKE,YBK,BAKER LAKE                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBL,CAMPBELL RIVER,YHH,BC HARBOUR                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBL,CAMPBELL RIVER,YBL,CAMPBELL RIVER                
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBM,BRONSON CREEK,YBM,BRONSON CREEK                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBN,BORDEN,YBN,BORDEN                        
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBO,BOBQUINN LAKE,YBO,BOBQUINN LAKE                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBQ,TELEGRAPH HARBOUR,YBQ,TELEGRAPH HARBOUR             
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBR,BRANDON,YBR,BRANDON                       
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBS,OPAPAMISKA LAKE,YBS,OPAPAMISKA LAKE               
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBT,BROCHET,YBT,BROCHET                       
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBV,BERENS RIVER,YBV,BERENS RIVER                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBW,BEDWELL HARBOUR,YBW,BEDWELL HARBOUR               
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBX,BLANC SABLON,YBX,BLANC SABLON                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YBY,BONNYVILLE,YBY,BONNYVILLE                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCA,COURTENAY,YCA,COURTENAY                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCB,CAMBRIDGE BAY,YCB,CAMBRIDGE BAY                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCC,CORNWALL,YCC,CORNWALL                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCD,NANAIMO,ZNA,HARBOR                        
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCD,NANAIMO,YCD,NANAIMO                       
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCF,CORTES BAY,YCF,CORTES BAY                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCG,CASTLEGAR,YCG,CASTLEGAR                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCH,CHATHAM,YCH,CHATHAM                       
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCK,COLVILLE LAKE,YCK,COLVILLE LAKE                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCL,CHARLO,YCL,CHARLO                        
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCM,ST CATHERINES,YCM,ST CATHERINES                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCN,COCHRANE,YCN,COCHRANE                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCO,COPPERMINE,YCO,COPPERMINE                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCP,CO OP POINT,YCP,CO OP POINT                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCQ,CHETWYND,YCQ,CHETWYND                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCR,CROSS LAKE,YCR,CROSS LAKE                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCS,CHESTERFLD INLET,YCS,CHESTERFLD INLET              
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCU,CULLATON LAKE,YCU,CULLATON                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCY,CLYDE RIVER,YCY,CLYDE RIVER                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YCZ,CRESTON,YCZ,CRESTION                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDA,DAWSON CITY,YDA,DAWSON CITY                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDC,DRAYTON VALLEY,YDC,DRAYTON VALLEY                
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDE,PARADISE RIVER,YDE,PARADISE RIVER                
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDF,DEER LAKE,YDF,DEER LAKE                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDG,DIGBY,YDG,DIGBY                         
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDH,DANIELS HARBOUR,YDH,DANIELS HARBOUR               
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDI,DAVIS INLET,YDI,DAVIS INLET                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDL,DEASE LAKE,YDL,DEASE LAKE                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDN,DAUPHIN,YDN,DAUPHIN                       
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDO,DOLBEAU,YDO,DOLBEAU                       
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDP,NAIN,YDP,NAIN                          
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDQ,DAWSON CREEK,YDQ,DAWSON CREEK                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDR,BROADVIEW,YDR,BROADVIEW                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDS,DESOLATION SOUND,YDS,DESOLATION SOUND              
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDV,BLOODVEIN,YDV,BLOODVEIN                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YDX,DOC CREEK,YDX,DOC CREEK                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YEA,EDMONTON,YXD,MUNICIPAL                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YEA,EDMONTON,YEA,EDMONTON                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YEA,EDMONTON,YED,NAMAO                         
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YEA,EDMONTON,YEG,EDMONTON INTERNATIONAL APT    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YEA,EDMONTON,XZL,EDMONTON A S                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YEK,ARVIAT,YEK,ARVIAT                        
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YEL,ELLIOT LAKE,YEL,ELLIOT LAKE                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YEM,MANITOWANING,YEM,MANITOWANING                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YEN,ESTEVAN,YEN,ESTEVAN                       
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YER,FT SEVERN,YER,FORT SEVERN                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YET,EDSON,YET,EDSON                         
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YEV,INUVIK,YEV,INUVIK                        
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YEY,AMOS,YEY,AMOS                          
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YFA,FORT ALBANY,YFA,FORT ALBANY                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YFB,IQALUIT,YFB,IQALUIT                       
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YFC,FREDERICTON,YFC,FREDERICTION                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YFE,FORESTVILLE,YFE,FORESTVILLE                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YFG,FONTANGES,YFG,FONTANGES                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YFH,FT HOPE,YFH,FORT HOPE                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YFJ,SNARE LAKE,YFJ,SNARE LAKE                    
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YFO,FLIN FLON,YFO,FLIN FLON                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YFR,FR RESOLUT,YFR,FORT RESOLUTION               
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YFS,FT SIMPSON,YFS,FORT SIMPSON                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YFX,FOX HARBOUR,YFX,FOX HARBOUR                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGA,GAGNON,YGA,GAGNON                        
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGB,GILLIES BAY,YGB,GILLIES BAY                   
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGC,GRANDE CACHE,YGC,GRANDE CACHE                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGE,GORGE HARBOR,YGE,GORGE HARBOR                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGG,GANGES HARBOR,YGG,GANGES HARBOR                 
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGH,FT GOOD HOPE,YGH,FORT GOOD HOPE                
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGK,KINGSTON,YGK,KINGSTON                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGL,LA GRANDE,YGL,LA GRANDE                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGN,GREENWAY SOUND,YGN,GREENWAY SOUND                
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGO,GODS NARROWS,YGO,GODS NARROWS                  
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGP,GASPE,YGP,MICHEL-POULIOT                
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGQ,GERALDTON,YGQ,GERALDTON                     
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGR,ILES DE MADELEINE,YGR,ILES DE LA MADELEINE          
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGT,IGLOOLIK,YGT,IGLOOLIK                      
1,TC1    ,N.A,N. AMERICA,CA,CAN,CANADA,YGV,HAVRE ST PIERRE,YGV,HAVRE ST PIERRE               
