Pax_key,Bag_Cnt,Bag_Wt_Msr,Unit_Qual_Cd,Wt_Knw_Ind,Pool_Ind
S_Fri_BR_3309_2002095C00065404,0,0,*,*,YP 
S_Fri_BR_3309_2002095D00011341,2,45,K,WK,NP 
S_Fri_BR_3309_200218BB0002E199,2,30,K,WK,NP 
S_Fri_BR_3309_200219470009649E,0,0,*,*,YP 
S_Fri_BR_3309_200219850005F880,0,0,*,*,YP 
S_Fri_BR_3309_2002295A00012479,2,30,K,WK,NP 
S_Fri_BR_3309_2002299200009C01,0,0,*,*,YP 
S_Fri_BR_3309_2002299C00052538,7,193,K,WK,YP 
S_Fri_BR_3309_200229A10003C691,2,21,K,WK,NP 
S_Fri_BR_3309_200238DA0001C986,2,40,K,WK,NP 
S_Fri_BR_3309_2002394B0001E968,0,0,*,*,YP 
S_Fri_BR_3309_2002396900093587,0,0,*,*,YP 
S_Fri_BR_3309_2002494C0001A842,0,0,*,*,YP 
S_Fri_BR_3309_2002495100057EEA,2,33,K,WK,NP 
S_Fri_BR_3309_200249710001D55F,0,0,*,*,YP 
S_Fri_BR_3309_2002497B000985F7,4,55,K,WK,YP 
S_Fri_BR_3309_2002497F000B180D,2,42,K,WK,NP 
S_Fri_BR_3309_2002499500085A04,2,35,K,WK,YP 
S_Fri_BR_3309_200249960000389C,2,34,K,WK,YP 
S_Fri_BR_3309_200258EF000905E8,0,0,*,*,YP 
S_Fri_BR_3309_200259720008ECFA,1,20,K,WK,NP 
S_Fri_BR_3309_200259800000AC8B,2,42,K,WK,NP 
S_Fri_BR_3309_2002695400063ACE,1,20,K,WK,NP 
S_Fri_BR_3309_200269660005A2EC,3,65,K,WK,YP 
S_Fri_BR_3309_2002699C0007338A,0,0,*,*,YP 
S_Fri_BR_3309_200278FA00041CE1,1,20,K,WK,NP 
S_Fri_BR_3309_2002796D00026B0F,2,52,K,WK,NP 
S_Fri_BR_3309_2002797A0002A076,9,197,K,WK,YP 
S_Fri_BR_3309_2002797C0002BA3F,0,0,*,*,YP 
S_Fri_BR_3309_2002799A000041CB,5,100,K,WK,YP 
S_Fri_BR_3309_200279A20006F29B,1,20,K,WK,NP 
S_Fri_BR_3309_2002893B0001F95C,0,0,*,*,YP 
S_Fri_BR_3309_2002894500003C54,1,26,K,WK,NP 
S_Fri_BR_3309_200289570001148F,0,0,*,*,YP 
S_Fri_BR_3309_200289700007052C,2,25,K,WK,NP 
S_Fri_BR_3309_2002898200030701,1,19,K,WK,NP 
S_Fri_BR_3309_2002999F000467C3,2,25,K,WK,NP 
S_Fri_BR_3309_200299A100018CFE,0,0,*,*,YP 
S_Fri_BR_3309_2003096600007813,0,0,*,*,YP 
S_Fri_BR_3309_200309790000C1E5,7,180,K,WK,YP 
S_Fri_BR_3309_20030994000289AE,0,0,*,*,YP 
S_Fri_BR_3309_200309990002B1D4,0,0,*,*,YP 
S_Fri_BR_3309_200509F10006F7F5,1,11,K,WK,NP 
S_Fri_BR_3309_20050A370006DEB5,3,59,K,WK,YP 
S_Fri_BR_3309_20050A3E00021A52,1,17,K,WK,NP 
S_Fri_BR_3309_20050A5900035096,0,0,*,*,YP 
S_Fri_BR_3309_200519D5000103D6,1,23,K,WK,NP 
S_Fri_BR_3309_200519F400009B87,0,0,*,*,YP 
S_Fri_BR_3309_200519FD00018E31,1,19,K,WK,NP 
S_Fri_BR_3309_20051A280005B331,2,40,K,WK,NP 
S_Fri_BR_3309_20051A350001E9FB,1,24,K,WK,NP 
S_Fri_BR_3309_20051A4D0001B065,1,19,K,WK,NP 
S_Fri_BR_3309_200529E600002136,0,0,*,*,YP 
S_Fri_BR_3309_200529FE0009C908,4,90,K,WK,YP 
S_Fri_BR_3309_20052A2E000067D9,2,42,K,WK,NP 
S_Fri_BR_3309_20052A360001151F,2,24,K,WK,NP 
S_Fri_BR_3309_200539EF00097D34,0,0,*,*,YP 
S_Fri_BR_3309_20053A12000473FE,4,86,K,WK,YP 
S_Fri_BR_3309_20053A2200068162,4,79,K,WK,YP 
S_Fri_BR_3309_20053A240000A800,4,83,K,WK,YP 
S_Fri_BR_3309_20053A2600021923,0,0,*,*,YP 
S_Fri_BR_3309_20053A4100006985,0,0,*,*,YP 
S_Fri_BR_3309_200549D50001390B,1,20,K,WK,NP 
S_Fri_BR_3309_20054A2A0007310D,2,46,K,WK,NP 
S_Fri_BR_3309_20055A3E00071F44,4,63,K,WK,YP 
S_Fri_BR_3309_20055A4900007506,0,0,*,*,YP 
S_Fri_BR_3309_20055A4C0001497E,5,74,K,WK,YP 
S_Fri_BR_3309_20056A090006EDE3,1,20,K,WK,NP 
S_Fri_BR_3309_20056A270008EDB5,0,0,*,*,YP 
S_Fri_BR_3309_20056A5700029D9F,1,12,K,WK,NP 
S_Fri_BR_3309_20058A13000A68C0,0,0,*,*,YP 
S_Fri_BR_3309_20058A220000B85B,0,0,*,*,YP 
S_Fri_BR_3309_20058A360007D337,0,0,*,*,YP 
S_Fri_BR_3309_20058A370004E79D,1,20,K,WK,NP 
S_Fri_BR_3309_20058A4B0002A74B,4,71,K,WK,YP 
S_Fri_BR_3309_200599BF0006B04A,2,37,K,WK,YP 
S_Fri_BR_3309_20059A0000091A46,0,0,*,*,YP 
S_Fri_BR_3309_20059A5400034FAE,0,0,*,*,YP 
S_Fri_BR_3309_2005A9A400028593,0,0,*,*,YP 
S_Fri_BR_3309_2005A9F0000AC70B,0,0,*,*,YP 
S_Fri_BR_3309_2005AA1F0002E740,3,59,K,WK,YP 
S_Fri_BR_3309_2005AA2F0006F5E6,0,0,*,*,YP 
S_Fri_BR_3309_2005AA4A00065689,2,38,K,WK,YP 
S_Fri_BR_3309_2005BA0C00008C88,0,0,*,*,YP 
S_Fri_BR_3309_2005BA2900016241,10,161,K,WK,YP 
S_Fri_BR_3309_2005CA0E00026066,0,0,*,*,YP 
S_Fri_BR_3309_2005CA3D00063DFF,2,44,K,WK,NP 
S_Fri_BR_3309_2005DA4D0001B771,3,40,K,WK,YP 
S_Fri_BR_3309_2005E9CA0001C5CE,2,46,K,WK,NP 
S_Fri_BR_3309_2005EA360001C1E2,3,45,K,WK,YP 
S_Fri_BR_3309_2005EA5200003909,0,0,*,*,YP 
S_Fri_BR_3309_2005F9FE000B848F,0,0,*,*,YP 
S_Fri_BR_3309_2005FA1500016BC3,3,73,K,WK,YP 
S_Fri_BR_3309_2005FA220004764E,1,12,K,WK,NP 
S_Fri_BR_3309_2005FA5100006288,0,0,*,*,YP 
S_Fri_BR_3309_20060A11000AFED7,1,20,K,WK,NP 
S_Fri_BR_3309_20060A510000C5F8,1,23,K,WK,NP 
S_Fri_BR_3309_200619BE0001D7A1,2,27,K,WK,NP 
S_Fri_BR_3309_20061A0B0000EE77,2,46,K,WK,NP 
S_Fri_BR_3309_20061A0E0004F59F,0,0,*,*,YP 
S_Fri_BR_3309_20061A1900076F6E,2,40,K,WK,YP 
S_Fri_BR_3309_20061A4300017F65,2,24,K,WK,NP 
S_Fri_BR_3309_20061A440003F40B,0,0,*,*,YP 
S_Fri_BR_3309_20061A490002FD2B,2,30,K,WK,NP 
S_Fri_BR_3309_200629E40003FD21,2,40,K,WK,NP 
S_Fri_BR_3309_20062A1000009DED,0,0,*,*,YP 
S_Fri_BR_3309_20062A1B0006A712,0,0,*,*,YP 
S_Fri_BR_3309_20062A2A0004F623,0,0,*,*,YP 
S_Fri_BR_3309_20062A49000143E9,3,48,K,WK,NP 
S_Fri_BR_3309_20062A5100024392,0,0,*,*,YP 
S_Fri_BR_3309_20062A5B00002413,2,35,K,WK,NP 
S_Fri_BR_3309_20222989000747B2,1,18,K,WK,NP 
S_Fri_BR_3309_202229940002A027,0,0,*,*,YP 
S_Fri_BR_3309_2022299A0001FAC6,6,97,K,WK,YP 
S_Fri_BR_3309_2022299E00015A54,8,165,K,WK,YP 
S_Fri_BR_3309_2032099B00033795,0,0,*,*,YP 
S_Fri_BR_3309_2040399C000099FA,3,56,K,WK,NP 
S_Fri_BR_3309_2040490F0005ACF7,0,0,*,*,YP 
S_Fri_BR_3309_2040495E000055D7,2,28,K,WK,YP 
S_Fri_BR_3309_20404982000422A3,17,456,K,WK,YP 
S_Fri_BR_3309_2040498B000073F6,0,0,*,*,YP 
S_Fri_BR_3309_2040499A00027EB2,0,0,*,*,YP 
S_Fri_BR_3309_2040499B0000C6ED,0,0,*,*,YP 
S_Fri_BR_3309_204358FA000903F2,0,0,*,*,YP 
S_Fri_BR_3309_2043591B000196D0,2,37,K,WK,NP 
S_Fri_BR_3309_2043593800059890,2,43,K,WK,NP 
S_Fri_BR_3309_204359700005D325,1,20,K,WK,NP 
S_Fri_BR_3309_2043597E0000A041,0,0,*,*,YP 
S_Fri_BR_3309_2043599600013D68,2,22,K,WK,NP 
S_Fri_BR_3309_2050495700007AE2,1,20,K,WK,NP 
S_Fri_BR_3309_2050499D0000FD7E,1,20,K,WK,NP 
S_Fri_BR_3309_2060490E0009027A,0,0,*,*,YP 
S_Fri_BR_3309_206049590005D8DD,0,0,*,*,YP 
S_Fri_BR_3309_2060499B00032FC1,2,33,K,WK,YP 
S_Fri_BR_3309_2060499E0002B8CA,1,20,K,WK,NP 
S_Fri_BR_3309_206049A000085298,1,23,K,WK,NP 
S_Fri_BR_3309_206328F20000CFEC,1,22,K,WK,NP 
S_Fri_BR_3309_2063296B00044F22,0,0,*,*,YP 
S_Fri_BR_3309_206329820001FDB8,2,40,K,WK,NP 
S_Fri_BR_3309_2063298900065269,0,0,*,*,YP 
S_Fri_BR_3309_3003292F000020E1,1,20,K,WK,NP 
S_Fri_BR_3309_3003296700003F1D,0,0,*,*,YP 
S_Fri_BR_3309_300349120000B7CB,0,0,*,*,YP 
S_Fri_BR_3309_3003491200011563,0,0,*,*,YP 
S_Fri_BR_3309_300359CE00002C10,2,40,K,WK,NP 
S_Fri_BR_3309_3003793B0000339F,4,88,K,WK,YP 
S_Fri_BR_3309_30037A12000086CB,1,16,K,WK,NP 
S_Fri_BR_3309_30038A2900003A44,2,24,K,WK,NP 
S_Fri_BR_3309_3003988300004754,3,60,K,WK,NP 
S_Fri_BR_3309_300399170000490C,1,18,K,WK,NP 
S_Fri_BR_3309_300399A000000053,0,0,*,*,YP 
S_Fri_BR_3309_3003B91200003DE5,2,33,K,WK,YP 
S_Fri_BR_3309_3003D9D5000019D0,2,46,K,WK,NP 
S_Fri_BR_3309_3003E90E000040FE,2,40,K,WK,NP 
S_Fri_BR_3309_3003E90E00005414,0,0,*,*,YP 
S_Fri_BR_3309_3003E91500001B56,0,0,*,*,YP 
S_Fri_BR_3309_3003E91500004070,3,50,K,WK,YP 
S_Fri_BR_3309_3003E9150000B216,3,65,K,WK,YP 
S_Fri_BR_3309_3004191500002E96,2,36,K,WK,NP 
S_Fri_BR_3309_300419C600000292,0,0,*,*,YP 
S_Fri_BR_3309_300429CC00004FF7,1,20,K,WK,YP 
S_Fri_BR_3309_300429CD00000E38,1,13,K,WK,NP 
S_Fri_BR_3309_3004390F00004DC6,0,0,*,*,YP 
S_Fri_BR_3309_30043A3C000017C7,1,20,K,WK,NP 
S_Fri_BR_3309_3004697B0000772A,2,46,K,WK,NP 
S_Fri_BR_3309_30047A0E00002CD2,1,20,K,WK,NP 
S_Fri_BR_3309_30048A3C0000246B,0,0,*,*,YP 
S_Fri_BR_3310_10ACB200002EAEE7,2,21,K,WK,NP 
S_Fri_BR_3310_10ACB2000031F9D0,3,60,K,WK,YP 
S_Fri_BR_3310_200199590001440B,4,67,K,WK,YP 
S_Fri_BR_3310_2001995D0000867F,4,63,K,WK,YP 
S_Fri_BR_3310_2001998C000123D1,2,43,K,WK,NP 
S_Fri_BR_3310_200209270000F550,2,29,K,WK,NP 
S_Fri_BR_3310_2002095500097C0F,1,19,K,WK,NP 
S_Fri_BR_3310_2002097300019E41,2,29,K,WK,NP 
S_Fri_BR_3310_2002098800036511,6,135,K,WK,YP 
S_Fri_BR_3310_2002099C0009325F,4,72,K,WK,YP 
S_Fri_BR_3310_2002099D0005AC55,0,0,*,*,YP 
S_Fri_BR_3310_200218F40002A971,3,53,K,WK,NP 
S_Fri_BR_3310_200219600006A359,2,33,K,WK,NP 
S_Fri_BR_3310_200219610001C125,2,28,K,WK,NP 
S_Fri_BR_3310_2002199D0005D65F,0,0,*,*,YP 
S_Fri_BR_3310_200229340008C199,1,22,K,WK,NP 
S_Fri_BR_3310_2002297900011D9B,2,38,K,WK,NP 
S_Fri_BR_3310_2002299C0003B4E2,3,69,K,WK,NP 
S_Fri_BR_3310_2002299C0005A7C5,2,46,K,WK,NP 
S_Fri_BR_3310_2002391500003C43,3,43,K,WK,YP 
S_Fri_BR_3310_2002393D0003F321,3,58,K,WK,YP 
S_Fri_BR_3310_2002397E00038143,1,21,K,WK,NP 
S_Fri_BR_3310_200239900000BC60,1,14,K,WK,NP 
S_Fri_BR_3310_200248E90001A366,1,12,K,WK,NP 
S_Fri_BR_3310_200249140005986F,1,11,K,WK,NP 
S_Fri_BR_3310_2002494C0005F807,1,32,K,WK,NP 
S_Fri_BR_3310_2002496C0001F216,2,35,K,WK,NP 
S_Fri_BR_3310_2002499C000109E3,0,0,*,*,YP 
S_Fri_BR_3310_2002499F0006E27E,3,52,K,WK,NP 
S_Fri_BR_3310_200259810003DB00,3,54,K,WK,NP 
S_Fri_BR_3310_200269190001B386,1,16,K,WK,NP 
S_Fri_BR_3310_2002693400083800,2,23,K,WK,NP 
S_Fri_BR_3310_2002695500013DBA,2,18,K,WK,NP 
S_Fri_BR_3310_2002696800057315,2,45,K,WK,NP 
S_Fri_BR_3310_200269810005B502,2,35,K,WK,NP 
S_Fri_BR_3310_2002791800055E8A,3,70,K,WK,YP 
S_Fri_BR_3310_2002791D0003A635,1,17,K,WK,NP 
S_Fri_BR_3310_200289040005F133,3,47,K,WK,NP 
S_Fri_BR_3310_200289130001387B,0,0,*,*,YP 
S_Fri_BR_3310_2002892300063274,2,32,K,WK,NP 
S_Fri_BR_3310_2002892D0001FF46,2,21,K,WK,NP 
S_Fri_BR_3310_2002893A0001D7D7,1,24,K,WK,NP 
S_Fri_BR_3310_2002896600085C7F,2,36,K,WK,NP 
S_Fri_BR_3310_2002897700021ACC,4,81,K,WK,YP 
S_Fri_BR_3310_2002899500017CF1,0,0,*,*,YP 
S_Fri_BR_3310_2002899D00052BDF,2,19,K,WK,NP 
S_Fri_BR_3310_200289A200006979,0,0,*,*,YP 
S_Fri_BR_3310_20029914000516FA,1,22,K,WK,NP 
S_Fri_BR_3310_200299690001404C,1,20,K,WK,NP 
S_Fri_BR_3310_200299970001060D,2,45,K,WK,NP 
S_Fri_BR_3310_200299970001A663,2,55,K,WK,NP 
S_Fri_BR_3310_2002999B0003C66C,2,27,K,WK,NP 
S_Fri_BR_3310_2002999C0003B8BD,1,15,K,WK,NP 
S_Fri_BR_3310_2002999E00011FFA,0,0,*,*,YP 
S_Fri_BR_3310_200309890005BF2C,3,53,K,WK,NP 
S_Fri_BR_3310_200309A3000260AA,1,20,K,WK,NP 
S_Fri_BR_3310_200509FF000B73B3,2,46,K,WK,NP 
S_Fri_BR_3310_20050A270001257A,0,0,*,*,YP 
S_Fri_BR_3310_20050A2D0002B600,2,46,K,WK,NP 
S_Fri_BR_3310_20050A350009F640,3,38,K,WK,YP 
S_Fri_BR_3310_20050A510009C76C,1,10,K,WK,NP 
S_Fri_BR_3310_20051A090006E88A,2,42,K,WK,NP 
S_Fri_BR_3310_20051A1A0003008E,3,49,K,WK,YP 
S_Fri_BR_3310_20051A1A0004271E,1,17,K,WK,NP 
S_Fri_BR_3310_20051A4100043561,3,53,K,WK,NP 
S_Fri_BR_3310_20051A550001FAE0,1,18,K,WK,NP 
S_Fri_BR_3310_20051A58000A5C59,2,21,K,WK,NP 
S_Fri_BR_3310_20052A3600022A06,0,0,*,*,YP 
S_Fri_BR_3310_200539A5000A392D,2,44,K,WK,NP 
S_Fri_BR_3310_20053A2000007C8D,1,16,K,WK,NP 
S_Fri_BR_3310_20053A4100057C95,0,0,*,*,YP 
S_Fri_BR_3310_20053A530000BC54,2,40,K,WK,NP 
S_Fri_BR_3310_20053A550007D3AA,1,15,K,WK,NP 
S_Fri_BR_3310_20054A2D0006D48E,2,46,K,WK,NP 
S_Fri_BR_3310_20055A1800009D68,1,10,K,WK,NP 
S_Fri_BR_3310_20055A2C0000371E,2,25,K,WK,NP 
S_Fri_BR_3310_20056A0C0000F53D,2,39,K,WK,NP 
S_Fri_BR_3310_20056A520000B9B0,0,0,*,*,YP 
S_Fri_BR_3310_20056A5200025632,2,44,K,WK,NP 
S_Fri_BR_3310_200589CD000AA22C,2,28,K,WK,NP 
S_Fri_BR_3310_200589E90001BF03,2,44,K,WK,NP 
S_Fri_BR_3310_20058A350003460E,2,36,K,WK,NP 
S_Fri_BR_3310_20058A3B00011A36,3,63,K,WK,NP 
S_Fri_BR_3310_20058A3D00022C01,3,54,K,WK,NP 
S_Fri_BR_3310_20058A5300076499,2,40,K,WK,NP 
S_Fri_BR_3310_20058A570003DCDB,0,0,*,*,YP 
S_Fri_BR_3310_20059A050003FBA8,0,0,*,*,YP 
S_Fri_BR_3310_20059A38000859A4,2,46,K,WK,NP 
S_Fri_BR_3310_20059A560006060B,1,21,K,WK,NP 
S_Fri_BR_3310_2005A9EA0000058F,2,31,K,WK,NP 
S_Fri_BR_3310_2005A9FD0003B91E,2,46,K,WK,NP 
S_Fri_BR_3310_2005AA060009E947,3,42,K,WK,YP 
S_Fri_BR_3310_2005AA0C00028739,6,86,K,WK,YP 
S_Fri_BR_3310_2005AA13000135A6,1,17,K,WK,NP 
S_Fri_BR_3310_2005AA340000D84E,1,26,K,WK,NP 
S_Fri_BR_3310_2005AA3E0000B3BC,3,53,K,WK,NP 
S_Fri_BR_3310_2005B9EE000A3A11,2,46,K,WK,NP 
S_Fri_BR_3310_2005CA0B0000E336,2,38,K,WK,NP 
S_Fri_BR_3310_2005CA2D000215C6,1,12,K,WK,NP 
S_Fri_BR_3310_2005CA4400017653,2,46,K,WK,NP 
S_Fri_BR_3310_2005CA4B000274F0,2,47,K,WK,NP 
S_Fri_BR_3310_2005CA520000C826,1,14,K,WK,NP 
S_Fri_BR_3310_2005D9C30001FCC6,0,0,*,*,YP 
S_Fri_BR_3310_2005DA1A00009C52,1,9,K,WK,NP 
S_Fri_BR_3310_2005DA1C00017C8B,1,22,K,WK,NP 
S_Fri_BR_3310_2005DA3000017895,0,0,*,*,YP 
S_Fri_BR_3310_2005DA4D00013340,3,52,K,WK,NP 
S_Fri_BR_3310_2005DA530007EE95,1,20,K,WK,NP 
S_Fri_BR_3310_2005E9EF0000308C,2,38,K,WK,NP 
S_Fri_BR_3310_2005E9FE0001F7DB,2,30,K,WK,NP 
S_Fri_BR_3310_2005E9FE000A1E0F,0,0,*,*,YP 
S_Fri_BR_3310_2005EA4300028530,2,47,K,WK,NP 
S_Fri_BR_3310_2005EA5000013A0B,5,108,K,WK,NP 
S_Fri_BR_3310_2005F9FE00033901,0,0,*,*,YP 
S_Fri_BR_3310_2005FA2300077FCE,2,30,K,WK,NP 
S_Fri_BR_3310_2005FA270005D4D9,0,0,*,*,YP 
S_Fri_BR_3310_2005FA460000FACF,0,0,*,*,YP 
S_Fri_BR_3310_200609A400006CC8,2,46,K,WK,NP 
S_Fri_BR_3310_200609A40009CE3E,2,43,K,WK,NP 
S_Fri_BR_3310_20060A3B0000A103,2,40,K,WK,NP 
S_Fri_BR_3310_20060A4A0000A42C,1,19,K,WK,NP 
S_Fri_BR_3310_20060A4A00016B33,1,14,K,WK,NP 
S_Fri_BR_3310_20060A4C00005432,1,18,K,WK,NP 
S_Fri_BR_3310_20060A520002AF2E,2,50,K,WK,NP 
S_Fri_BR_3310_20061A0A000170C7,4,80,K,WK,YP 
S_Fri_BR_3310_20061A0C000988F6,2,20,K,WK,NP 
S_Fri_BR_3310_20061A4200006CCE,1,16,K,WK,NP 
S_Fri_BR_3310_20061A4B00035F53,2,40,K,WK,NP 
S_Fri_BR_3310_20061A57000054EA,2,42,K,WK,YP 
S_Fri_BR_3310_200629CE00005379,1,26,K,WK,NP 
S_Fri_BR_3310_20062A020007462B,2,45,K,WK,NP 
S_Fri_BR_3310_20062A230005EB91,2,44,K,WK,NP 
S_Fri_BR_3310_20062A2700028BA8,0,0,*,*,YP 
S_Fri_BR_3310_20062A5100028999,0,0,*,*,YP 
S_Fri_BR_3310_20062A520000C1DF,2,43,K,WK,NP 
S_Fri_BR_3310_2032098F000584E7,0,0,*,*,YP 
S_Fri_BR_3310_2032099200008F53,2,42,K,WK,NP 
S_Fri_BR_3310_20320995000148C4,2,46,K,WK,NP 
S_Fri_BR_3310_2032099C00003200,2,30,K,WK,NP 
S_Fri_BR_3310_204039480000C1BE,1,17,K,WK,NP 
S_Fri_BR_3310_2040397100013166,1,23,K,WK,NP 
S_Fri_BR_3310_204039860000B388,2,46,K,WK,NP 
S_Fri_BR_3310_204039A20001808E,1,8,K,WK,NP 
S_Fri_BR_3310_2040492E00039494,4,99,K,WK,YP 
S_Fri_BR_3310_204049340002F772,2,45,K,WK,NP 
S_Fri_BR_3310_2040497900092608,2,42,K,WK,NP 
S_Fri_BR_3310_204358830001D9C9,0,0,*,*,YP 
S_Fri_BR_3310_20435903000863FB,1,23,K,WK,NP 
S_Fri_BR_3310_2043597C0000835D,1,20,K,WK,NP 
S_Fri_BR_3310_2043597F0002B9AB,1,20,K,WK,NP 
S_Fri_BR_3310_204359800002E98E,2,44,K,WK,NP 
S_Fri_BR_3310_20435981000A7677,2,33,K,WK,NP 
S_Fri_BR_3310_2043598B00014B56,1,16,K,WK,NP 
S_Fri_BR_3310_2043598C000187F0,2,34,K,WK,NP 
S_Fri_BR_3310_2043599400011216,1,23,K,WK,NP 
S_Fri_BR_3310_2043599600050ADD,2,53,K,WK,NP 
S_Fri_BR_3310_20504926000651D7,1,11,K,WK,NP 
S_Fri_BR_3310_2050498E0004036C,0,0,*,*,YP 
S_Fri_BR_3310_2050498F000176FA,1,16,K,WK,NP 
S_Fri_BR_3310_205049A300013967,1,21,K,WK,NP 
S_Fri_BR_3310_2060498500062303,2,42,K,WK,NP 
S_Fri_BR_3310_2063290C0002E7AA,0,0,*,*,YP 
S_Fri_BR_3310_2063294700079F04,1,12,K,WK,NP 
S_Fri_BR_3310_20632978000AC7B5,0,0,*,*,YP 
S_Fri_BR_3310_206329800007A873,2,47,K,WK,NP 
S_Fri_BR_3310_206329940000F970,0,0,*,*,YP 
S_Fri_BR_3310_20632995000140BD,1,9,K,WK,NP 
S_Fri_BR_3310_206329980000FAEB,1,17,K,WK,NP 
S_Fri_BR_3310_3003289200005C1E,1,15,K,WK,NP 
S_Fri_BR_3310_30035A3100003A05,2,32,K,WK,NP 
S_Fri_BR_3310_300369150000B11F,1,23,K,WK,NP 
S_Fri_BR_3310_30037A12000086E8,1,15,K,WK,NP 
S_Fri_BR_3310_300389550000255B,1,16,K,WK,NP 
S_Fri_BR_3310_300399790000DAC7,2,31,K,WK,NP 
S_Fri_BR_3310_3003B9B100006AE0,2,40,K,WK,NP 
S_Fri_BR_3310_3003C91900000CCE,2,20,K,WK,NP 
S_Fri_BR_3310_3003C9EE000001A3,0,0,*,*,YP 
S_Fri_BR_3310_3003E90E0000541B,2,39,K,WK,NP 
S_Fri_BR_3310_3003E90F000008FD,2,47,K,WK,NP 
S_Fri_BR_3310_3003E91500004B66,3,67,K,WK,YP 
S_Fri_BR_3310_3003F92C00003E90,4,69,K,WK,YP 
S_Fri_BR_3310_3004090F00003E60,2,21,K,WK,NP 
S_Fri_BR_3310_30040917000050B5,1,23,K,WK,NP 
S_Fri_BR_3310_300419BB0000498D,2,34,K,WK,NP 
S_Fri_BR_3310_300419CC00005AB2,1,20,K,WK,NP 
S_Fri_BR_3310_300428A1000075D3,1,23,K,WK,NP 
S_Fri_BR_3310_3004399400001F14,1,13,K,WK,NP 
S_Fri_BR_3310_300499D300002869,2,15,K,WK,NP 
S_Fri_BR_3310_30069A4D00004338,1,17,K,WK,NP 
S_Fri_BR_3310_3006AA3300000F56,2,40,K,WK,NP 
S_Fri_BR_3313_2001992B0001C224,1,20,K,WK,NP 
S_Fri_BR_3313_200199380000E5D7,0,0,*,*,YP 
S_Fri_BR_3313_2001993800049811,0,0,*,*,YP 
S_Fri_BR_3313_2001994D000026A6,8,206,K,WK,YP 
S_Fri_BR_3313_2001996A00033BA9,0,0,*,*,YP 
S_Fri_BR_3313_20019994000007D5,0,0,*,*,YP 
S_Fri_BR_3313_200209180000103E,0,0,*,*,YP 
S_Fri_BR_3313_20020951000237F0,2,36,K,WK,YP 
S_Fri_BR_3313_2002098E000539BE,0,0,*,*,YP 
S_Fri_BR_3313_200209930002C933,2,39,K,WK,NP 
S_Fri_BR_3313_2002099E00085004,1,20,K,WK,NP 
S_Fri_BR_3313_2002194800005B2A,3,60,K,WK,YP 
S_Fri_BR_3313_2002197C000132B0,0,0,*,*,YP 
S_Fri_BR_3313_2002197F0000F3B2,0,0,*,*,YP 
S_Fri_BR_3313_2002197F000B2982,0,0,*,*,YP 
S_Fri_BR_3313_20021990000133BD,7,161,K,WK,YP 
S_Fri_BR_3313_200229290001A5ED,3,63,K,WK,NP 
S_Fri_BR_3313_200229500000A2F3,7,162,K,WK,YP 
S_Fri_BR_3313_2002296F0000FC96,1,19,K,WK,NP 
S_Fri_BR_3313_200229800000409E,3,61,K,WK,NP 
S_Fri_BR_3313_200229A200077332,0,0,*,*,YP 
S_Fri_BR_3313_200238B00004FC62,0,0,*,*,YP 
S_Fri_BR_3313_200239060006702C,0,0,*,*,YP 
S_Fri_BR_3313_200239390002222C,0,0,*,*,YP 
S_Fri_BR_3313_200239A30002E077,0,0,*,*,YP 
S_Fri_BR_3313_200248D90002D5FC,0,0,*,*,YP 
S_Fri_BR_3313_2002491F000893D5,2,40,K,WK,NP 
S_Fri_BR_3313_2002497100024E51,0,0,*,*,YP 
S_Fri_BR_3313_2002498400033779,4,68,K,WK,YP 
S_Fri_BR_3313_2002498D0000DF9F,4,90,K,WK,YP 
S_Fri_BR_3313_2002499000022B63,0,0,*,*,YP 
S_Fri_BR_3313_20024999000513AE,3,56,K,WK,NP 
S_Fri_BR_3313_2002592E00027525,0,0,*,*,YP 
S_Fri_BR_3313_2002593B00007D19,2,45,K,WK,NP 
S_Fri_BR_3313_2002597900010940,0,0,*,*,YP 
S_Fri_BR_3313_2002599700027A6B,0,0,*,*,YP 
S_Fri_BR_3313_2002690B0005F4EF,3,51,K,WK,NP 
S_Fri_BR_3313_2002694F000775EE,0,0,*,*,YP 
S_Fri_BR_3313_2002695500013DB8,0,0,*,*,YP 
S_Fri_BR_3313_2002695E0007D71D,4,36,K,WK,YP 
S_Fri_BR_3313_200269630002A944,15,356,K,WK,YP 
S_Fri_BR_3313_2002697400072D2C,4,91,K,WK,YP 
S_Fri_BR_3313_200269900000A594,0,0,*,*,YP 
S_Fri_BR_3313_2002699A000326FB,8,172,K,WK,YP 
S_Fri_BR_3313_2002791E0000815B,0,0,*,*,YP 
S_Fri_BR_3313_2002792A0006BF5B,4,80,K,WK,YP 
S_Fri_BR_3313_200279820001DDB7,0,0,*,*,YP 
S_Fri_BR_3313_200279850002DA56,0,0,*,*,YP 
S_Fri_BR_3313_2002799B00036B6A,4,100,K,WK,YP 
S_Fri_BR_3313_2002882800087D15,2,63,K,WK,NP 
S_Fri_BR_3313_2002890900009774,4,92,K,WK,NP 
S_Fri_BR_3313_2002898A00014A3F,2,27,K,WK,YP 
S_Fri_BR_3313_2002898D0000006B,2,26,K,WK,NP 
S_Fri_BR_3313_2002899C00087C13,0,0,*,*,YP 
S_Fri_BR_3313_200299090007709C,2,44,K,WK,NP 
